movie_id	content	year
788267	哀乐女子天团	2017
763355	挨了耳光的男人	1924
1298789	ナオトひとりっきりaloneinfukushima	2015
1128406	爱伦坡怪谈	1962
1080665	艾伦坡黑暗故事选	2014
319671	奥林匹斯的沦陷(蓝光真高清)	2013
105388	奥林匹斯的陷落	2013
972998	奥林匹斯地狱	2009
1289230	奥林匹亚	1938
733112	奥林匹亚1：民族的节日	1938
733111	奥林匹亚2：美的祭典	1938
9950	艾丽卡	2005
763250	阿兰人	1934
193643	爱丽丝	2012
234378	爱丽丝2	2013
1118395	爱丽丝：从仙境来的少年	2015
1062811	爱丽丝的失踪	2010
1079463	阿狸时光	0
1123327	阿狸(时光)	2014
193692	爱丽舍宫的女大厨	2012
1081055	爱丽丝湖血案	2017
1072142	阿拉斯加的棕熊	2014
193608	阿拉斯加皇后	2012
396373	爱丽思梦游记	1983
110580	爱丽丝梦游仙境	2010
511753	爱丽斯梦游仙境	1951
1052672	爱丽丝梦游仙境	1951
1128437	爱丽丝梦游仙境1951	1951
877595	爱丽丝梦游仙境2	2016
191180	爱丽丝梦游仙境2：镜中奇遇记	2016
881742	爱丽丝梦游仙境2：镜中奇遇记(普通话)	2016
1194456	爱丽丝梦游仙境2：镜中奇遇记普通话版	2016
1203429	爱丽丝梦游仙境2(英语版)	2016
1007870	爱丽斯梦游仙境3D短片1	2010
1007869	爱丽斯梦游仙境3D短片2	2010
1007868	爱丽斯梦游仙境3D短片3	2010
1204246	爱丽丝梦游仙境普通话版	2010
962727	阿里，山羊与阿伯拉希姆	2017
396144	暗恋是一种病	0
1210847	爱丽丝蒸发奇案	2009
1119873	爱丽丝最后的逃离	1977
150518	爱丽丝在阴间	2010
131790	暗恋桃花源	1992
763070	埃里特拉戴孝	1947
986662	阿丽塔：战斗天使	2019
1136458	阿丽塔：战斗天使(普通话)	2019
500901	暗恋晚期	2015
759087	埃勒维兹的圣诞节	2003
800150	安丽小姐	1989
106364	奥拉星：进击圣殿	2015
1123767	奥拉星(进击圣殿)	2015
972891	艾丽西亚.凯斯：不插电	2005
1196414	阿里与妮诺	2016
576985	阿洛伊斯	2016
220399	暗恋映像	2009
133207	阿龙浴血记	1986
758354	昂利一只忧郁的猫	2006
132327	安乐战场	1990
494163	爱乐之城	2017
895548	暗恋者的告白	2015
786309	奥利最开心的一天	2016
135771	哀乐中年	1949
200074	艾利之书	2010
1149434	艾利之书(国语版)	2010
112286	暧昧	2009
113676	爱慕	2008
130815	爱玛	1996
516974	艾米	2015
757966	阿嬷	2007
967766	阿妹	2010
1305638	爱玛	2020
889373	奥玛	2013
195402	澳门1949	2010
111072	A面B面	2010
758584	ambulancen	2005
963025	A名单	2013
991171	艾玛的机会	2016
1240853	艾玛的机遇	2016
96192	阿嬷的梦中情人	2013
142894	阿嬤的梦中情人	2013
515323	阿嬷的童谣	2015
1302717	埃米尔库斯图里卡与无烟地带乐队上海音乐会2017	2017
193494	阿曼凡布伦的一年	2012
12402	澳门风云	2014
108286	澳门风云2	2015
321087	澳门风云2（3D）	2015
321111	澳门风云2粤语	2015
1123563	澳门风云2[粤语版]	2015
186152	澳门风云3	2016
10424	澳门风云3（杜比）	2016
362409	澳门风云粤语	2014
1118581	暧昧关系	2017
1080231	艾米丽	2015
969314	爱没离开过	2018
112634	艾米莉亚	2009
756902	阿玛利亚别墅	2009
1295643	暧昧萌canchange	2012
761143	艾曼纽5	1987
889831	艾曼纽5：梦想时刻	1994
760457	艾曼纽7：爱的真谛	1994
967551	阿曼尼萨罕	1994
1152264	阿曼尼亚	2011
757330	阿米尔	2008
112278	阿马尔菲：女神的报酬	2009
774279	阿米尔·汗：宝莱坞男神印度刘德华	2017
762513	埃米尔和侦探们	1964
1118292	Amon：恶魔人默示录	2000
1115255	按摩师	2015
756599	阿米什的恩典	2010
194392	埃姆斯夫妇：建筑师和画家	2011
194420	奥玛杀了我	2011
132758	阿姆斯特丹的水鬼	1988
1089414	阿姆斯特丹的水鬼(国语版)	1988
192884	阿姆斯特朗谎言	2013
889110	阿弥陀堂讯息	2002
806946	按摩侠	2017
194292	奥迈耶的痴梦	2012
923077	傲慢与偏见	2005
1128790	傲慢与偏见	1940
1123547	傲慢与偏见葛丽亚嘉逊版	1940
193017	傲慢与偏见：来场舞会吧	2013
157400	傲慢与偏见与僵尸	2016
714616	傲慢与偏见之屠魔天团	2016
921437	爱猫之城	2018
1127821	爱猫之城	2016
1288242	阿茂正传	1976
974057	爱猫之城(普通话)	2018
236579	安妮	1982
786667	爱奴	2003
1058991	安妮	1999
1081316	阿娘	2006
1250960	安娜	2019
1311477	安娜	0
757756	爱你24小时不打烊	2007
95812	爱你不等来生	2014
1121639	安娜贝尔2	2017
1254258	安娜贝尔3：回家	2019
889339	安娜.巴甫洛娃	1983
1122582	爱你不后悔	2002
759612	爱你不论代价	2000
759621	阿尼巴尔	2000
1080251	安娜贝尔	2014
784389	安娜贝尔2：诞生	2017
96273	爱·你别走	2013
1123036	爱你别走	2013
1212525	爱，你别走	2013
756658	安娜的迷宫	2010
928996	爱你的米拉	2015
837610	安娜的情人	1998
934184	安娜的情欲	1969
702037	爱你的人	2016
759431	安妮的日记	2001
783299	阿娜的生日	1996
760143	爱你的心	1996
161108	阿牛发达记	1976
772421	Angelababy变网瘾少女	2016
773562	Angelababy：美艳公主养成记	2016
191483	AngelaBaby：用美艳说话	0
532346	Angela拉拉	2016
758147	angoraranch	2006
193159	啊男孩	2012
973085	安娜和狼	1973
1081457	安妮霍尔	1977
1081741	安娜和世界末日	2017
889620	阿努哈屯	2013
1080896	安娜华特的离奇命运	2016
1118782	安妮回忆录	2009
759768	奥涅金	1999
146081	爱你就捧你	2015
977590	安娜.克莉丝蒂	1931
992441	安娜克里斯蒂	1930
1262031	安娜克莉丝蒂	1931
8890	阿纳克莱托：特务密探	2015
763152	安妮.鲁尼小姐	1942
754987	爱你,罗茜	2014
143208	安娜玛德莲娜	1998
969537	安娜玛德莲娜粤语	1998
761587	安娜买面包	1980
323316	阿尼姆斯阿尼玛	2005
143927	阿尼纳	2013
1071918	阿妮娜	2013
929092	安妮：纽约奇缘	2015
203831	阿娜尔罕	1962
760786	安娜.卡拉曼佐夫	1991
512617	安娜卡列尼娜	1935
837780	安娜·卡列尼娜	2012
919426	安娜·卡列妮娜	2000
1081662	安娜卡列尼娜	2012
1127345	安娜卡列妮娜	2000
1142768	安娜卡列尼娜	2013
1218275	安娜卡列尼娜(2012)	2012
1210840	安娜卡列尼娜上	2013
1119511	爱你情深	1995
758118	爱你如诗美丽	2006
1131903	阿涅斯论瓦尔达	2019
1120626	埃内斯托	1983
1143740	埃内斯托	2017
902137	answer	2016
1202901	爱你是最美的时光	2019
758775	爱你无条件	2004
114513	安娜与安娜	2008
318928	安娜与国王	1999
1279644	安妮亚拉号	2018
191806	爱你一世一生	2014
1113383	爱你一生一世	2012
127835	安娜与武林	2003
110141	爱你一万年	2010
763082	安娜与暹罗王	1946
784995	爱你直到世界尽头	2017
787868	爱你在心口难开	2004
763225	阿尔卑斯的登山者	1936
778220	阿尔卑斯诊所	2006
507479	阿尔法爸爸	2013
1080001	阿尔法红警	2013
1080007	艾尔菲霍普金斯	2012
969180	艾尔酒吧	2017
998182	爱尔兰鹰眼	2005
503994	艾尔莎与弗雷德	2014
396427	阿尔特.沃尔夫终极之旅	2007
192759	爱拼北京	2013
889256	爱普丽尔的洗礼	2006
398218	阿帕鲁萨镇	2008
1128775	安排香饵钓金龟	1967
106892	啊朋友还钱	2013
219757	阿普正传	1997
757853	安排之下	2007
195470	爱情100度	2010
200800	爱曲2	2013
111369	爱情36计	2010
764688	爱情3*7	2012
204073	爱情Amoeba	1997
944747	爱情AMOEBA	1997
159019	爱情啊,你姓什么?	1980
159174	爱情啊，你姓什么？	1982
1212529	爱情啊你姓什么	1980
1335576	爱情保镖	2020
523611	爱情不等式	2016
1133574	爱情兵法	2019
779310	爱情不归路	1990
1105840	爱情不NG	2013
762968	爱情编年史	1950
889592	爱乔布斯	2013
973098	爱情百态	2007
128720	爱情保险	1999
993587	爱情保质期	2015
901468	爱情从白痴开始	2001
720480	爱情对赌	2017
977583	爱情的答案	2002
573023	爱情的代价	1970
108732	爱情大灰狼	2013
194611	爱情代价	2011
690079	爱情定金	1994
758464	爱情的羁绊	2005
193441	爱情的尽头	2013
1117941	爱情的模样	2013
1294324	爱情的名字	0
761789	爱情的奴隶	1977
319902	爱情导师	2008
889239	爱情诞生	1993
927110	阿卡丁先生	1962
195397	爱情毒药	2010
1119966	爱情电影	1971
756588	阿卡狄亚迷失地	2010
690279	爱情达阵	2008
1305018	爱情碟中谍	2015
755218	爱情冻住了	2017
1329820	爱情多壮丽	1955
1210630	爱情服务生	2005
1072000	爱情狗绑架案	1999
150472	爱情攻略	2014
420275	爱情感冒	2016
759857	爱情狗奇缘	1998
394345	爱情故事	1971
933467	爱情故事	2009
1156407	爱情故事	2006
193832	爱情,狗,石家庄	2012
142843	爱情,狗说了算	2014
1081398	傲气盖天	1996
1117920	傲气盖天	1999
938886	爱情公寓	2018
1223312	爱情公寓(2007)	2007
1031746	爱情公寓电影版	2018
759416	爱情观自在	2001
193009	爱情和蛋	2013
1149036	爱情、婚礼和婚姻	2011
758756	爱情黑名单	2004
756338	安琪和托尼	2011
1113066	爱情和香烟	2007
510792	爱情谎言	2009
1122870	爱情谎言2009版	2009
192137	爱情很有种	2013
733590	爱情合众国	2016
589760	爱妻家	2010
192392	爱情剪刀石头布	2013
1105845	爱情进化论	2014
758096	爱情降临刽子手	2006
1291106	爱情鸡尾酒	2012
779963	爱情开始的地方之遇见	2017
95874	爱情狂想曲	2014
321812	爱情叩应（原声）	1996
938648	爱情两对半	2014
579953	爱情离间计	2008
759033	爱情零距离	2003
762543	安琦丽珂1：天使们的侯爵夫人	1964
878824	爱情浪漫曲	2018
1080418	安全邻域	2016
1294947	爱阡陌	2015
1193832	爱情没把门	2019
110724	爱情牧场	2010
984958	爱情魔法	2015
748416	爱情魔发师	2015
195430	爱情迷宫	2010
1143528	爱情敏感地带	2000
106336	爱情梦幻号	1999
1009088	爱情梦幻号(粤语)	1999
509366	爱情魔力	2001
1263225	爱情麻辣烫	2016
792691	爱情麻辣烫之情定终身	2016
759242	爱情妈妈咪呀	2002
132825	爱情谜语	1988
129842	爱情命运号	1999
1125172	爱情命运号[粤语版]	1999
1120353	爱情没有界限	2004
1133954	爱情魔咒	2015
194200	爱情鸟	2012
762088	爱情你我他	1972
760166	爱情爬虫类	1996
109161	爱情碰碰撞	2013
1071901	爱情骗子	2011
1149062	安全期	2013
758322	爱情跷跷板	2006
499665	爱情强气流	2013
1084377	爱情奇遇记	2017
1201005	爱情日记	2019
758361	爱情日记之飨宴	2006
1117880	爱情入戏	2008
516800	爱情手册2	2007
879435	爱情三岔口	2018
992149	爱情神灯	2018
1120337	爱情散打	2004
973591	爱情十二星座	2015
501071	爱情傻瓜	1993
200969	爱情时光机	2010
106425	爱情是狗娘	2001
142926	爱情十规则	2012
578459	爱情事件	1994
95739	爱情碎片	2015
902108	爱情申请书	2015
1119176	爱情失事	2007
1149070	爱情赏味期	2004
945205	爱情色香味	1994
945185	爱情色香味(粤语)	1994
199716	爱情三选一	2008
169458	爱情时钟	2009
761291	爱情傻子	1985
967845	爱情童话	2009
116056	爱情谈判	2005
226510	爱情天文学	2016
1143502	爱情文本	2011
372517	爱情无计	1933
500848	爱情无价	2003
967557	爱情无间道	2011
1115232	爱情味蕾	2014
171528	爱情我你他	2005
319966	爱情万岁(1994)	1994
321933	爱情无限谱	2008
195120	爱情无线牵	2011
111067	爱情维修站	2010
578713	爱去向何方	1964
172476	爱情喜剧	2010
192347	爱情陷阱	2013
998160	爱情洗剪吹	2001
131532	爱情相欠债	1986
192523	爱情线索	2013
1113426	爱情小说	2012
758456	爱情新鲜人	2005
993288	爱情宣言	2007
1120557	爱情选择题	2013
962726	爱情有对驴耳朵	2018
762110	爱情一二三	1971
762248	爱情与愤怒	1969
1119473	爱情有害健康	1997
128953	爱情与谎言	2001
779575	爱情邮局	2017
984506	爱情与江湖	2017
354795	爱情一箩筐（原声）	1990
225472	爱情与灵药	2010
367317	爱情有什么道理	1993
927056	爱情与事业	2014
760994	爱情与王位	1988
107155	爱情银行	2013
129775	爱情游戏	2016
1156399	爱情游戏	1999
1119249	爱情疑云	2003
235035	爱情与遗产	1980
216023	爱情与友谊	2016
1281779	爱情永远在怀念中	1965
505959	爱情与尊严	2016
1130940	爱情与战争	2018
158831	阿Q正传	1981
1268822	爱情撞到鬼	2015
771400	爱情杂烩	2016
108429	爱情重击	2013
192540	爱情终结者	2013
1276391	爱情终结战	2014
1113593	爱情真可怕	2012
881174	爱情治疗师	2017
757226	爱情专卖店	2009
889318	爱情只能持续三年	2012
973043	爱情诸如此类	1996
194647	爱情至上	2010
890920	爱情招生处	2013
968666	爱情侦探	2007
973143	爱情战争	2013
1239744	爱情诅咒	2019
194136	爱情最终剪：女士们先生们	2012
757742	araax	2007
760743	爱人别出声	1991
206219	爱若回首	2013
731431	爱人谋杀	1944
133804	爱人女神	1982
201887	爱人同志	1989
938161	爱人同志(粤语)	1989
932638	爱人育成	2003
759588	爱,荣誉和服从	2000
194402	爱如异形	2011
927945	爱人再生	2018
106280	爱神	2013
146161	暗杀	2015
1054942	爱神	2010
1081572	艾什	2018
585647	阿什比	2015
610244	艾什比	2015
106214	爱上百分百英雄	1997
927525	爱上百分百英雄(粤语)	1997
1052526	暗杀保护令	1999
758423	爱上冰山的女人	2005
1201572	暗杀兵团	1993
728673	爱上处女座	2016
150022	阿森的故事	1985
1295775	爱神的星跳	2012
398086	暗杀第一夫人	1987
779144	爱上调音师	2017
992365	奥斯丁庄园	2013
1114649	爱上二房东	2003
1081700	暗杀国度	2018
966581	爱上合伙人	2018
1120510	爱上谎言的女人	2018
571377	爱神箭	2016
963679	爱杀九河堂	2009
1052366	爱神降临	1997
927859	爱斯基摩闯纽约	2015
1102499	暗杀教室	2015
1102834	暗杀教室：毕业篇	2016
1115630	暗杀教室：修学旅行篇	2013
763329	阿瑟.柯南.道尔爵士	1927
200690	爱上库珀一家	2015
113679	爱上凯斯	2008
149399	艾塞克斯男孩的秋天	2013
192569	阿什利	2013
930359	爱上露	2016
1317402	奥赛罗	1951
194468	奥斯陆，八月未央	2011
758301	奥斯陆的夏威夷	2004
396169	爱上邻家女孩	2006
1114315	爱上罗姗	1987
761809	爱神历险	1977
134953	阿诗玛	1964
1120813	奥萨姆.本.拉登在哪里?	2008
501036	爱是漫长旅程	2005
318903	暗杀名单	2011
1110334	爱上美丽千金	2019
1264153	爱是盲目的	2015
928762	爱上冒牌空少	2018
759860	爱上美人鱼	1998
396339	爱是梦想的延伸	2007
1077309	暗色命运	2018
1086243	奥斯曼中尉	2017
1142982	爱死你了	2014
889283	爱上你杀死你	2008
194426	爱是你我	2011
1084045	爱沙尼亚女人在巴黎	2012
924597	爱上你主播	2017
95866	爱上女主播	2014
932451	爱上女主播	2017
1128618	爱上女总裁	2017
900505	爱上你自己	2014
1078831	奥斯卡	1967
1278141	奥斯卡2019最佳影片入围电影	2019
757780	爱是全部	2007
1309921	奥斯卡的美国梦	2017
773949	奥斯卡番外：那些年的尴尬事	2017
773917	奥斯卡红毯秀	2017
395915	奥斯卡金像奖电影	0
992162	奥斯卡历年佳片	2014
963083	奥斯卡十一月	2016
191207	奥斯卡影帝小李子合集	2016
1071888	奥斯卡与玫瑰夫人	2009
106590	爱谁谁	2012
512578	爱是圣诞节	2012
1248742	暗数杀人	2014
756482	奥森三人帮	2010
586332	爱上试睡师	2016
1116640	暗杀十三招	1974
784152	爱尚泰国	2017
225475	阿斯特里克斯历险记：诸神之宫殿	2014
192856	奥斯汀乐园	2013
1295841	astérix：ledomainedesdieux	2014
318848	奥斯汀书会	2007
219024	昂首挺胸	2015
578604	爱是妥协	2003
762156	奥斯提亚	1970
128774	爱上我吧	2001
194121	爱是我做过最好的事	2012
191877	爱上夏日小清新	2014
320056	艾帅与登陆日	2004
133326	爱神一号	1985
964681	爱是永恒	2016
757736	爱是永恒的传奇	2007
1120529	爱上岳母大人	1999
756500	爱上野兽	2010
715388	爱上验尸官	2007
1245299	爱上一条辉	2008
513488	暗杀游戏	2016
517705	爱神有约	1994
1115501	爱是一种病	2014
161126	爱上野猪妹	2008
984966	暗杀者	2014
1115016	碍事者	2012
150712	爱神之夜	2015
192538	ataru	2013
762667	安提戈涅	1961
321433	爱她就捧她	2014
1080399	阿提克斯研究所	2015
1278477	阿特拉斯耸耸肩	2011
1278479	阿特拉斯耸耸肩2	2012
1116826	阿特拉斯耸耸肩3	2014
1072186	阿特拉斯耸耸肩：第2部	2012
1234360	阿特拉斯耸耸肩：谁是约翰高特	2014
172059	阿童木	2009
988776	阿特米斯的奇幻历险	2019
1295938	奥特曼thenext	2004
765722	阿唐奇遇	2017
135444	庵堂认母	1956
757374	奥提斯	2008
579480	安徒生传	1952
1118678	安徒生密码	2017
1274293	凹凸少年派	2017
1237049	艾特所有人	2019
758850	安徒生之童话人生	2004
761715	attackofthekillertomatoes	1978
1250284	爱探险的朵拉：消失的黄金城	2019
1218669	庵堂相会	1956
109579	艾特熊和赛娜鼠	2012
1119116	aveelackeen：thetravellergirl	2005
195691	avidainvisível	2013
512128	安慰	2015
109580	爱无7限	2012
1120127	爱我不要害我	1955
513246	爱我别走	2002
1122575	爱我别走	2000
1206818	爱我别走粤语	2000
234347	爱娃的爱	2003
1184640	爱无痕	2019
595369	爱我就陪我看电影	2015
759912	爱我就让我快乐	1998
194499	爱屋及污	2011
216326	爱,无可代替	2013
1295865	爱无可赦	2012
1222004	爱无可逃	2017
1081134	阿瓦隆	2001
1144292	阿瓦隆	1990
516733	阿瓦隆的迷雾	2001
318749	阿薇尔与虚构世界	2015
186743	爱，无声	2015
967735	阿佤山	2012
984947	暗无天日	2015
1079804	阿佤兄弟	2019
578895	爱无言	2015
1269567	俺物语	2015
